datetime,/FS4/NAE00806603BECA/3000775/NAE00806603BECA/Field Bus1.BrowerAHU2.OA-T,/FS4/NAE00806603BECA/3000838/NAE00806603BECA/Field Bus1.BrowerAHU1.OA-T,/FS4/NAE00806603BECA/3000971/NAE00806603BECA/Field Bus1.BrowerMUA.OA-T,/FS4/NAE00806603BECA/3000436/NAE00806603BECA/Field Bus1.BrowerUnderfloor2nd.OAT
2021-12-08 14:40:00,54.302776336669922,54.760807037353516,56.014636993408203,54.760807037353516
2021-12-08 14:45:00,54.508632659912109,54.964553833007812,56.014636993408203,54.964553833007812
2021-12-08 14:50:00,54.273220062255859,54.765411376953125,55.80169677734375,54.765411376953125
2021-12-08 14:55:00,54.273220062255859,54.533027648925781,55.80169677734375,54.533027648925781
2021-12-08 15:00:00,53.812358856201172,54.313945770263672,55.581245422363281,54.313945770263672
2021-12-08 15:05:00,53.812358856201172,54.313945770263672,55.581245422363281,54.313945770263672
2021-12-08 15:10:00,53.610622406005859,54.313945770263672,55.581245422363281,54.313945770263672
2021-12-08 15:15:00,53.402496337890625,54.101417541503906,55.123374938964844,54.101417541503906
2021-12-08 15:20:00,52.938827514648438,54.101417541503906,54.923667907714844,54.101417541503906
2021-12-08 15:25:00,52.938827514648438,54.101417541503906,54.923667907714844,54.101417541503906
2021-12-08 15:30:00,52.461189270019531,53.692222595214844,54.722648620605469,53.692222595214844
2021-12-08 15:35:00,52.257175445556641,53.692222595214844,54.522674560546875,53.692222595214844
2021-12-08 15:40:00,52.257175445556641,53.692222595214844,54.522674560546875,53.692222595214844
2021-12-08 15:45:00,52.257175445556641,53.692222595214844,54.522674560546875,53.692222595214844
2021-12-08 15:50:00,52.257175445556641,53.477134704589844,54.522674560546875,53.477134704589844
2021-12-08 15:55:00,52.257175445556641,53.477134704589844,54.522674560546875,53.477134704589844
2021-12-08 16:00:00,52.257175445556641,53.477134704589844,54.522674560546875,53.477134704589844
2021-12-08 16:05:00,52.029220581054688,53.249164581298828,54.321060180664062,53.249164581298828
2021-12-08 16:10:00,51.816307067871094,53.249164581298828,54.321060180664062,53.249164581298828
2021-12-08 16:15:00,51.816307067871094,53.044151306152344,54.116985321044922,53.044151306152344
