datetime,/FS4/NAE00806603BECA/3000775/NAE00806603BECA/Field Bus1.BrowerAHU2.OA-T,/FS4/NAE00806603BECA/3000838/NAE00806603BECA/Field Bus1.BrowerAHU1.OA-T,/FS4/NAE00806603BECA/3000971/NAE00806603BECA/Field Bus1.BrowerMUA.OA-T,/FS4/NAE00806603BECA/3000436/NAE00806603BECA/Field Bus1.BrowerUnderfloor2nd.OAT
2022-03-01 00:00:00,48.392425537109375,48.055599212646484,51.692359924316406,48.055599212646484
2022-03-01 00:05:00,48.392425537109375,48.055599212646484,51.492095947265625,48.055599212646484
2022-03-01 00:10:00,48.184719085693359,48.055599212646484,51.492095947265625,48.055599212646484
2022-03-01 00:15:00,48.184719085693359,48.055599212646484,51.492095947265625,48.055599212646484
2022-03-01 00:20:00,47.981647491455078,47.855476379394531,51.287284851074219,47.855476379394531
2022-03-01 00:25:00,47.981647491455078,47.855476379394531,51.287284851074219,47.855476379394531
2022-03-01 00:30:00,47.981647491455078,47.642486572265625,51.287284851074219,47.642486572265625
2022-03-01 00:35:00,47.981647491455078,47.441707611083984,51.287284851074219,47.441707611083984
2022-03-01 00:40:00,47.981647491455078,47.441707611083984,51.287284851074219,47.441707611083984
2022-03-01 00:45:00,47.981647491455078,47.441707611083984,51.287284851074219,47.441707611083984
2022-03-01 00:50:00,47.981647491455078,47.441707611083984,51.088691711425781,47.441707611083984
2022-03-01 00:55:00,47.981647491455078,47.441707611083984,50.88873291015625,47.441707611083984
2022-03-01 01:00:00,47.981647491455078,47.441707611083984,50.88873291015625,47.441707611083984
2022-03-01 01:05:00,47.981647491455078,47.441707611083984,50.88873291015625,47.441707611083984
2022-03-01 01:10:00,47.981647491455078,47.441707611083984,51.1015625,47.441707611083984
2022-03-01 01:15:00,47.981647491455078,47.441707611083984,51.1015625,47.441707611083984
2022-03-01 01:20:00,47.981647491455078,47.441707611083984,51.332134246826172,47.441707611083984
2022-03-01 01:25:00,48.18133544921875,47.660739898681641,51.332134246826172,47.660739898681641
2022-03-01 01:30:00,48.18133544921875,47.660739898681641,51.332134246826172,47.660739898681641
2022-03-01 01:35:00,48.390377044677734,47.871547698974609,51.537509918212891,47.871547698974609
2022-03-01 01:40:00,48.390377044677734,48.079521179199219,51.755550384521484,48.079521179199219
2022-03-01 01:45:00,48.390377044677734,48.079521179199219,51.755550384521484,48.079521179199219
2022-03-01 01:50:00,48.589351654052734,48.079521179199219,51.755550384521484,48.079521179199219
2022-03-01 01:55:00,48.589351654052734,48.279464721679688,51.755550384521484,48.279464721679688
2022-03-01 02:00:00,48.589351654052734,48.279464721679688,51.755550384521484,48.279464721679688
2022-03-01 02:05:00,48.589351654052734,48.075546264648438,51.755550384521484,48.075546264648438
2022-03-01 02:10:00,48.387870788574219,48.075546264648438,51.755550384521484,48.075546264648438
2022-03-01 02:15:00,48.387870788574219,47.877536773681641,51.342453002929688,47.877536773681641
2022-03-01 02:20:00,48.181900024414062,47.676166534423828,51.342453002929688,47.676166534423828
2022-03-01 02:25:00,47.982666015625,47.471485137939453,51.125293731689453,47.471485137939453
2022-03-01 02:30:00,47.982666015625,47.471485137939453,50.912361145019531,47.471485137939453
2022-03-01 02:35:00,47.783668518066406,47.471485137939453,50.912361145019531,47.471485137939453
2022-03-01 02:40:00,47.572746276855469,47.271022796630859,50.710300445556641,47.271022796630859
2022-03-01 02:45:00,47.572746276855469,47.063915252685547,50.510890960693359,47.063915252685547
2022-03-01 02:50:00,47.364894866943359,46.839271545410156,50.307991027832031,46.839271545410156
2022-03-01 02:55:00,47.160060882568359,46.635379791259766,50.107463836669922,46.635379791259766
2022-03-01 03:00:00,47.160060882568359,46.635379791259766,50.107463836669922,46.635379791259766
2022-03-01 03:05:00,47.160060882568359,46.635379791259766,50.107463836669922,46.635379791259766
2022-03-01 03:10:00,47.160060882568359,46.853267669677734,50.107463836669922,46.853267669677734
2022-03-01 03:15:00,47.361186981201172,47.598678588867188,50.107463836669922,47.598678588867188
2022-03-01 03:20:00,47.361186981201172,47.595928192138672,50.107463836669922,47.595928192138672
2022-03-01 03:25:00,47.361186981201172,47.367755889892578,50.107463836669922,47.367755889892578
2022-03-01 03:30:00,47.152534484863281,47.132236480712891,50.107463836669922,47.132236480712891
2022-03-01 03:35:00,47.152534484863281,47.554660797119141,50.107463836669922,47.554660797119141
2022-03-01 03:40:00,47.152534484863281,47.554660797119141,50.107463836669922,47.554660797119141
2022-03-01 03:45:00,47.152534484863281,47.099830627441406,50.107463836669922,47.099830627441406
2022-03-01 03:50:00,47.152534484863281,46.899795532226562,50.107463836669922,46.899795532226562
2022-03-01 03:55:00,47.152534484863281,46.659397125244141,50.107463836669922,46.659397125244141
2022-03-01 04:00:00,46.954116821289062,46.451633453369141,49.899307250976562,46.451633453369141
2022-03-01 04:05:00,46.954116821289062,46.451633453369141,49.899307250976562,46.451633453369141
2022-03-01 04:10:00,46.954116821289062,46.451633453369141,49.899307250976562,46.451633453369141
2022-03-01 04:15:00,46.954116821289062,46.451633453369141,49.899307250976562,46.451633453369141
2022-03-01 04:20:00,46.954116821289062,46.688838958740234,49.899307250976562,46.688838958740234
2022-03-01 04:25:00,46.954116821289062,46.688838958740234,49.899307250976562,46.688838958740234
2022-03-01 04:30:00,46.954116821289062,46.896186828613281,49.899307250976562,46.896186828613281
2022-03-01 04:35:00,46.954116821289062,47.097084045410156,50.30853271484375,47.097084045410156
2022-03-01 04:40:00,46.954116821289062,47.097084045410156,50.30853271484375,47.097084045410156
